Info 0    [12:02:10.253] Starting TS Server
Info 3077 [13:34:41.134] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3078 [13:34:41.137] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 505 structureChanged: false structureIsReused:: Completely Elapsed: 2.9234169870615005ms
Info 3079 [13:34:41.137] Different program with same set of files
Info 3080 [13:34:41.220] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3081 [13:34:41.222] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 506 structureChanged: false structureIsReused:: Completely Elapsed: 2.7617090046405792ms
Info 3082 [13:34:41.223] Different program with same set of files
Info 3083 [13:34:41.306] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3084 [13:34:41.311] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 507 structureChanged: false structureIsReused:: Completely Elapsed: 4.664665997028351ms
Info 3085 [13:34:41.311] Different program with same set of files
Info 3086 [13:34:41.453] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3087 [13:34:41.455] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 508 structureChanged: false structureIsReused:: Completely Elapsed: 2.6404580026865005ms
Info 3088 [13:34:41.456] Different program with same set of files
Info 3089 [13:34:41.585] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3090 [13:34:41.588] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 509 structureChanged: false structureIsReused:: Completely Elapsed: 3.02716600894928ms
Info 3091 [13:34:41.588] Different program with same set of files
Info 3092 [13:34:41.749] getCompletionData: Get current token: 0.005083993077278137
Info 3093 [13:34:41.749] getCompletionData: Is inside comment: 0.016417011618614197
Info 3094 [13:34:41.749] getCompletionData: Get previous token: 0.028042003512382507
Info 3095 [13:34:41.749] getCompletionsAtPosition: isCompletionListBlocker: 0.09824998676776886
Info 3096 [13:34:41.763] AutoImportProviderProject: found 2 root files in 2 dependencies in 7.099417001008987 ms
Info 3097 [13:34:41.764] Starting updateGraphWorker: Project: /dev/null/autoImportProviderProject1*
Info 3098 [13:34:41.767] Finishing updateGraphWorker: Project: /dev/null/autoImportProviderProject1* Version: 2 structureChanged: true structureIsReused:: Not Elapsed: 2.173707991838455ms
Info 3099 [13:34:41.767] Project '/dev/null/autoImportProviderProject1*' (AutoImportProvider)
Info 3100 [13:34:41.767] 	Files (2)

Info 3101 [13:34:41.767] -----------------------------------------------
Info 3102 [13:34:41.768] getExportInfoMap: cache miss or empty; calculating new results
Info 3103 [13:34:41.804] forEachExternalModuleToImportFrom autoImportProvider: 0.15620799362659454
Info 3104 [13:34:41.804] getExportInfoMap: done in 48.993000000715256 ms
Info 3105 [13:34:41.809] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3106 [13:34:41.809] collectAutoImports: response is complete
Info 3107 [13:34:41.809] collectAutoImports: 4.926082998514175
Info 3108 [13:34:41.809] getCompletionData: Semantic work: 59.82387499511242
Info 3109 [13:34:41.819] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.221165999770164
Info 3110 [13:34:42.512] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3111 [13:34:42.518] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 510 structureChanged: false structureIsReused:: Completely Elapsed: 5.956707999110222ms
Info 3112 [13:34:42.518] Different program with same set of files
Info 3113 [13:34:42.519] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3114 [13:34:42.523] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 511 structureChanged: false structureIsReused:: Completely Elapsed: 3.4176670014858246ms
Info 3115 [13:34:42.523] Different program with same set of files
Info 3116 [13:34:42.724] getCompletionData: Get current token: 0.706958994269371
Info 3117 [13:34:42.724] getCompletionData: Is inside comment: 0.126459002494812
Info 3118 [13:34:42.724] getCompletionData: Get previous token: 0.041999995708465576
Info 3119 [13:34:42.724] getCompletionsAtPosition: isCompletionListBlocker: 0.010207995772361755
Info 3120 [13:34:42.733] getCompletionData: Semantic work: 8.264250010251999
Info 3121 [13:34:42.736] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.9883330017328262
Info 3122 [13:34:43.556] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3123 [13:34:43.587] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 512 structureChanged: false structureIsReused:: Completely Elapsed: 30.752083986997604ms
Info 3124 [13:34:43.587] Different program with same set of files
Info 3125 [13:34:43.588] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3126 [13:34:43.597] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 513 structureChanged: false structureIsReused:: Completely Elapsed: 9.276083007454872ms
Info 3127 [13:34:43.598] Different program with same set of files
Info 3128 [13:34:43.904] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3129 [13:34:43.909] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 514 structureChanged: false structureIsReused:: Completely Elapsed: 4.74329200387001ms
Info 3130 [13:34:43.909] Different program with same set of files
Info 3131 [13:34:43.913] getCompletionData: Get current token: 0.024041995406150818
Info 3132 [13:34:43.913] getCompletionData: Is inside comment: 0.009375005960464478
Info 3133 [13:34:43.913] getCompletionData: Get previous token: 0.023791998624801636
Info 3134 [13:34:43.913] getCompletionsAtPosition: isCompletionListBlocker: 0.00645899772644043
Info 3135 [13:34:43.915] getCompletionData: Semantic work: 2.244917005300522
Info 3136 [13:34:43.937] getCompletionData: Get current token: 0.016332998871803284
Info 3137 [13:34:43.937] getCompletionData: Is inside comment: 0.0036249905824661255
Info 3138 [13:34:43.937] getCompletionData: Get previous token: 0.01837499439716339
Info 3139 [13:34:43.937] getCompletionsAtPosition: isCompletionListBlocker: 0.0033340007066726685
Info 3140 [13:34:43.937] getCompletionData: Semantic work: 0.26349999010562897
Info 3141 [13:34:45.548] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3142 [13:34:45.555] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 515 structureChanged: false structureIsReused:: Completely Elapsed: 6.746166005730629ms
Info 3143 [13:34:45.555] Different program with same set of files
Info 3144 [13:34:45.724] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3145 [13:34:45.729] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 516 structureChanged: false structureIsReused:: Completely Elapsed: 5.314291998744011ms
Info 3146 [13:34:45.729] Different program with same set of files
Info 3147 [13:34:45.844] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3148 [13:34:45.848] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 517 structureChanged: false structureIsReused:: Completely Elapsed: 4.011624991893768ms
Info 3149 [13:34:45.848] Different program with same set of files
Info 3150 [13:34:45.999] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3151 [13:34:46.003] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 518 structureChanged: false structureIsReused:: Completely Elapsed: 4.197167009115219ms
Info 3152 [13:34:46.003] Different program with same set of files
Info 3153 [13:34:46.140] getCompletionData: Get current token: 0.005875006318092346
Info 3154 [13:34:46.140] getCompletionData: Is inside comment: 0.01591600477695465
Info 3155 [13:34:46.140] getCompletionData: Get previous token: 0.02504199743270874
Info 3156 [13:34:46.140] getCompletionsAtPosition: isCompletionListBlocker: 0.0018750131130218506
Info 3157 [13:34:46.140] Returning an empty list because completion was requested in an invalid position.
Info 3158 [13:34:46.145] getCompletionData: Get current token: 0.027416005730628967
Info 3159 [13:34:46.145] getCompletionData: Is inside comment: 0.06891700625419617
Info 3160 [13:34:46.145] getCompletionData: Get previous token: 0.06725001335144043
Info 3161 [13:34:46.145] getCompletionsAtPosition: isCompletionListBlocker: 0.0049169957637786865
Info 3162 [13:34:46.145] Returning an empty list because completion was requested in an invalid position.
Info 3163 [13:34:46.154] getCompletionData: Get current token: 0.005291998386383057
Info 3164 [13:34:46.154] getCompletionData: Is inside comment: 0.015499994158744812
Info 3165 [13:34:46.154] getCompletionData: Get previous token: 0.023458003997802734
Info 3166 [13:34:46.154] getCompletionsAtPosition: isCompletionListBlocker: 0.0030830055475234985
Info 3167 [13:34:46.154] Returning an empty list because completion was requested in an invalid position.
Info 3168 [13:34:46.155] getCompletionData: Get current token: 0.005125001072883606
Info 3169 [13:34:46.155] getCompletionData: Is inside comment: 0.014458999037742615
Info 3170 [13:34:46.155] getCompletionData: Get previous token: 0.02320799231529236
Info 3171 [13:34:46.155] getCompletionsAtPosition: isCompletionListBlocker: 0.0015000104904174805
Info 3172 [13:34:46.155] Returning an empty list because completion was requested in an invalid position.
Info 3173 [13:34:46.248] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3174 [13:34:46.251] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 519 structureChanged: false structureIsReused:: Completely Elapsed: 3.0266660004854202ms
Info 3175 [13:34:46.251] Different program with same set of files
Info 3176 [13:34:46.405] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3177 [13:34:46.413] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 520 structureChanged: false structureIsReused:: Completely Elapsed: 7.837416008114815ms
Info 3178 [13:34:46.413] Different program with same set of files
Info 3179 [13:34:46.497] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3180 [13:34:46.502] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 521 structureChanged: false structureIsReused:: Completely Elapsed: 4.457416996359825ms
Info 3181 [13:34:46.502] Different program with same set of files
Info 3182 [13:34:46.672] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3183 [13:34:46.679] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 522 structureChanged: false structureIsReused:: Completely Elapsed: 6.71220800280571ms
Info 3184 [13:34:46.679] Different program with same set of files
Info 3185 [13:34:46.760] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3186 [13:34:46.764] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 523 structureChanged: false structureIsReused:: Completely Elapsed: 4.317332997918129ms
Info 3187 [13:34:46.764] Different program with same set of files
Info 3188 [13:34:47.000] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3189 [13:34:47.007] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 524 structureChanged: false structureIsReused:: Completely Elapsed: 7.055082991719246ms
Info 3190 [13:34:47.007] Different program with same set of files
Info 3191 [13:34:47.026] getCompletionData: Get current token: 0.005500003695487976
Info 3192 [13:34:47.026] getCompletionData: Is inside comment: 0.018415987491607666
Info 3193 [13:34:47.026] getCompletionData: Get previous token: 0.023874998092651367
Info 3194 [13:34:47.026] getCompletionsAtPosition: isCompletionListBlocker: 0.0029170066118240356
Info 3195 [13:34:47.026] Returning an empty list because completion was requested in an invalid position.
Info 3196 [13:34:47.029] getCompletionData: Get current token: 0.05491599440574646
Info 3197 [13:34:47.029] getCompletionData: Is inside comment: 0.04133300483226776
Info 3198 [13:34:47.029] getCompletionData: Get previous token: 0.07291699945926666
Info 3199 [13:34:47.029] getCompletionsAtPosition: isCompletionListBlocker: 0.004291996359825134
Info 3200 [13:34:47.029] Returning an empty list because completion was requested in an invalid position.
Info 3201 [13:34:47.030] getCompletionData: Get current token: 0.013291001319885254
Info 3202 [13:34:47.030] getCompletionData: Is inside comment: 0.042208001017570496
Info 3203 [13:34:47.030] getCompletionData: Get previous token: 0.06291599571704865
Info 3204 [13:34:47.030] getCompletionsAtPosition: isCompletionListBlocker: 0.002665996551513672
Info 3205 [13:34:47.030] Returning an empty list because completion was requested in an invalid position.
Info 3206 [13:34:47.030] getCompletionData: Get current token: 0.013083010911941528
Info 3207 [13:34:47.030] getCompletionData: Is inside comment: 0.036416009068489075
Info 3208 [13:34:47.030] getCompletionData: Get previous token: 0.06004200875759125
Info 3209 [13:34:47.030] getCompletionsAtPosition: isCompletionListBlocker: 0.002124994993209839
Info 3210 [13:34:47.030] Returning an empty list because completion was requested in an invalid position.
Info 3211 [13:34:47.086] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3212 [13:34:47.090] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 525 structureChanged: false structureIsReused:: Completely Elapsed: 4.587832987308502ms
Info 3213 [13:34:47.090] Different program with same set of files
Info 3214 [13:34:47.711] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
